I0,I1,I2,I3,I4,I5,I6,I7,I8
-0.000,-0.001,-0.001,-0.009,0.093,1.009,0.261,3.885,-0.203
-0.000,0.000,0.001,-0.010,0.093,1.009,0.260,3.885,-0.203
-0.000,0.000,0.001,-0.010,0.093,1.009,0.260,3.885,-0.202
0.001,-0.001,0.001,-0.010,0.094,1.009,0.259,3.885,-0.202
0.001,0.000,-0.001,-0.010,0.094,1.009,0.259,3.885,-0.202
-0.000,-0.001,0.002,-0.010,0.094,1.009,0.259,3.885,-0.202
-0.000,0.000,0.001,-0.010,0.094,1.009,0.260,3.885,-0.202
0.002,0.000,-0.001,-0.010,0.093,1.009,0.260,3.885,-0.201
-0.002,-0.001,-0.001,-0.010,0.093,1.009,0.261,3.885,-0.201
-0.000,0.000,-0.001,-0.010,0.093,1.008,0.261,3.884,-0.201
0.001,-0.001,0.001,-0.010,0.093,1.008,0.261,3.883,-0.201
0.001,0.002,0.002,-0.010,0.094,1.009,0.262,3.884,-0.200
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.262,3.884,-0.200
-0.000,0.000,0.001,-0.010,0.093,1.009,0.262,3.884,-0.200
0.002,0.000,-0.001,-0.009,0.093,1.009,0.262,3.884,-0.199
-0.000,0.000,0.001,-0.009,0.093,1.009,0.262,3.884,-0.199
0.001,-0.001,-0.001,-0.009,0.093,1.010,0.261,3.884,-0.200
-0.000,0.002,-0.001,-0.009,0.093,1.010,0.260,3.884,-0.200
-0.000,0.000,0.001,-0.010,0.093,1.009,0.260,3.883,-0.200
-0.000,0.000,0.001,-0.010,0.093,1.009,0.260,3.881,-0.200
-0.000,-0.001,-0.001,-0.009,0.093,1.010,0.260,3.881,-0.199
0.001,-0.001,0.001,-0.009,0.093,1.010,0.259,3.881,-0.199
-0.002,0.000,-0.001,-0.009,0.093,1.009,0.258,3.881,-0.199
-0.000,0.000,-0.001,-0.010,0.093,1.010,0.257,3.880,-0.200
0.001,-0.001,0.001,-0.010,0.093,1.010,0.256,3.880,-0.200
-0.002,0.000,0.001,-0.010,0.094,1.007,0.257,3.880,-0.199
-0.000,0.000,0.001,-0.010,0.094,1.007,0.257,3.880,-0.199
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.258,3.879,-0.199
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.258,3.878,-0.199
0.001,-0.002,0.001,-0.010,0.094,1.010,0.258,3.877,-0.199
0.001,-0.001,-0.001,-0.010,0.094,1.010,0.257,3.878,-0.199
0.001,0.000,-0.001,-0.010,0.094,1.009,0.257,3.878,-0.200
-0.000,0.002,0.001,-0.010,0.094,1.009,0.258,3.878,-0.200
-0.002,-0.002,0.001,-0.010,0.093,1.009,0.258,3.877,-0.200
0.001,0.002,-0.001,-0.010,0.094,1.010,0.258,3.876,-0.199
-0.002,-0.002,0.001,-0.010,0.094,1.010,0.259,3.876,-0.199
0.001,-0.001,0.001,-0.009,0.093,1.010,0.258,3.876,-0.199
-0.000,0.000,0.001,-0.009,0.093,1.010,0.257,3.875,-0.199
-0.002,0.000,0.001,-0.010,0.093,1.009,0.256,3.875,-0.199
0.001,0.000,-0.001,-0.010,0.093,1.009,0.256,3.874,-0.198
-0.000,-0.001,-0.001,-0.009,0.093,1.009,0.255,3.873,-0.199
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.255,3.872,-0.199
-0.002,0.000,0.002,-0.009,0.093,1.009,0.255,3.870,-0.198
-0.002,-0.003,0.001,-0.009,0.093,1.009,0.253,3.868,-0.198
-0.000,-0.002,0.001,-0.009,0.093,1.008,0.251,3.868,-0.198
0.001,0.000,-0.001,-0.009,0.093,1.010,0.250,3.868,-0.197
-0.000,-0.002,0.001,-0.009,0.093,1.010,0.249,3.867,-0.198
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.248,3.866,-0.198
0.002,-0.001,-0.001,-0.010,0.093,1.009,0.248,3.867,-0.198
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.248,3.866,-0.198
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.248,3.866,-0.198
-0.000,-0.001,0.001,-0.010,0.094,1.009,0.248,3.866,-0.198
-0.000,-0.001,-0.001,-0.010,0.094,1.009,0.248,3.866,-0.199
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.247,3.866,-0.199
-0.002,0.000,0.001,-0.009,0.093,1.009,0.247,3.865,-0.199
0.002,-0.001,-0.001,-0.009,0.093,1.009,0.246,3.865,-0.198
0.001,0.000,-0.002,-0.010,0.093,1.009,0.246,3.865,-0.199
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.246,3.865,-0.199
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.247,3.865,-0.199
0.002,0.000,-0.001,-0.010,0.093,1.009,0.247,3.865,-0.199
0.001,0.000,-0.001,-0.010,0.093,1.009,0.248,3.865,-0.199
0.001,0.000,-0.001,-0.010,0.093,1.009,0.248,3.866,-0.200
0.001,0.000,-0.001,-0.009,0.093,1.009,0.248,3.866,-0.200
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.248,3.866,-0.200
-0.000,0.000,0.001,-0.009,0.093,1.009,0.247,3.865,-0.200
-0.000,-0.002,-0.002,-0.010,0.093,1.009,0.246,3.865,-0.201
0.002,-0.001,-0.001,-0.010,0.093,1.009,0.246,3.866,-0.201
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.246,3.866,-0.201
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.246,3.865,-0.201
0.001,0.000,-0.001,-0.010,0.093,1.009,0.247,3.863,-0.202
0.001,-0.001,0.001,-0.010,0.093,1.009,0.247,3.864,-0.201
-0.000,0.000,0.001,-0.009,0.093,1.009,0.247,3.863,-0.201
-0.000,-0.001,-0.001,-0.009,0.093,1.009,0.246,3.864,-0.201
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.246,3.863,-0.201
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.247,3.863,-0.202
0.001,0.000,0.001,-0.010,0.093,1.009,0.248,3.862,-0.202
0.001,0.000,-0.002,-0.010,0.094,1.009,0.248,3.863,-0.202
-0.000,0.002,0.002,-0.010,0.094,1.009,0.249,3.863,-0.202
-0.002,0.000,0.001,-0.009,0.094,1.009,0.249,3.863,-0.201
-0.000,-0.001,-0.001,-0.009,0.094,1.009,0.248,3.863,-0.201
-0.000,-0.002,0.001,-0.010,0.093,1.009,0.248,3.862,-0.201
0.001,-0.001,0.001,-0.010,0.093,1.009,0.248,3.863,-0.200
0.002,0.000,-0.001,-0.010,0.094,1.009,0.248,3.863,-0.201
0.001,0.002,-0.001,-0.010,0.094,1.009,0.249,3.864,-0.201
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.249,3.864,-0.201
0.001,0.000,0.001,-0.010,0.093,1.009,0.250,3.864,-0.200
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.250,3.863,-0.201
0.001,0.000,0.001,-0.010,0.093,1.009,0.250,3.863,-0.200
-0.000,0.000,0.001,-0.010,0.093,1.009,0.251,3.862,-0.200
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.250,3.861,-0.199
0.001,-0.001,0.001,-0.009,0.093,1.009,0.249,3.861,-0.199
0.001,-0.001,0.001,-0.010,0.093,1.009,0.249,3.861,-0.199
0.001,0.002,0.001,-0.010,0.093,1.009,0.250,3.861,-0.199
0.001,0.000,0.001,-0.010,0.093,1.009,0.252,3.861,-0.198
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.253,3.861,-0.198
-0.000,0.000,0.002,-0.010,0.093,1.009,0.254,3.860,-0.198
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.255,3.860,-0.197
0.001,0.002,-0.001,-0.009,0.093,1.009,0.254,3.859,-0.198
0.002,-0.001,-0.001,-0.009,0.094,1.009,0.253,3.860,-0.198
0.001,0.002,-0.001,-0.009,0.094,1.009,0.252,3.860,-0.198
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.252,3.860,-0.198
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.253,3.859,-0.198
-0.000,0.000,0.001,-0.010,0.093,1.009,0.254,3.859,-0.198
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.254,3.859,-0.198
0.001,-0.001,-0.001,-0.009,0.093,1.009,0.253,3.859,-0.198
0.001,-0.001,0.001,-0.009,0.093,1.009,0.253,3.858,-0.199
-0.002,-0.001,-0.001,-0.009,0.093,1.010,0.252,3.856,-0.199
-0.000,-0.002,-0.001,-0.009,0.093,1.010,0.251,3.855,-0.199
0.001,0.000,0.001,-0.009,0.093,1.008,0.250,3.855,-0.199
0.001,0.002,-0.002,-0.010,0.093,1.009,0.250,3.855,-0.199
-0.000,0.002,0.001,-0.010,0.093,1.009,0.252,3.854,-0.199
0.001,0.000,0.001,-0.010,0.093,1.009,0.253,3.854,-0.199
-0.000,0.002,0.001,-0.010,0.093,1.009,0.254,3.854,-0.198
0.001,-0.001,0.001,-0.010,0.093,1.009,0.253,3.854,-0.198
0.001,0.000,0.001,-0.010,0.093,1.009,0.253,3.854,-0.198
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.253,3.853,-0.197
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.253,3.853,-0.198
0.001,0.000,0.001,-0.009,0.093,1.009,0.252,3.853,-0.198
-0.000,0.000,0.002,-0.009,0.093,1.009,0.252,3.851,-0.197
-0.002,0.000,0.001,-0.009,0.093,1.009,0.252,3.850,-0.197
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.252,3.850,-0.197
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.253,3.850,-0.197
0.001,-0.001,0.001,-0.010,0.093,1.009,0.253,3.849,-0.197
-0.000,0.002,0.001,-0.010,0.093,1.009,0.254,3.848,-0.197
-0.002,-0.001,0.001,-0.010,0.093,1.010,0.254,3.847,-0.197
-0.000,0.000,0.001,-0.010,0.093,1.010,0.255,3.847,-0.196
0.001,-0.001,-0.001,-0.009,0.093,1.010,0.255,3.847,-0.196
0.001,0.000,0.001,-0.009,0.093,1.010,0.254,3.847,-0.196
0.001,-0.001,0.001,-0.010,0.093,1.009,0.254,3.847,-0.196
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.253,3.846,-0.196
-0.002,0.002,-0.001,-0.010,0.093,1.009,0.255,3.845,-0.196
0.001,-0.001,0.001,-0.010,0.093,1.009,0.255,3.845,-0.196
-0.003,0.000,0.001,-0.010,0.093,1.009,0.254,3.844,-0.196
-0.000,-0.001,0.001,-0.010,0.094,1.009,0.254,3.843,-0.195
0.001,0.000,-0.002,-0.010,0.094,1.009,0.254,3.844,-0.196
0.001,0.002,0.001,-0.010,0.093,1.009,0.255,3.844,-0.195
-0.000,0.000,0.001,-0.010,0.093,1.009,0.256,3.843,-0.196
-0.000,-0.001,-0.001,-0.009,0.094,1.009,0.256,3.843,-0.196
-0.000,-0.001,0.001,-0.009,0.094,1.009,0.255,3.843,-0.196
0.001,-0.001,-0.002,-0.010,0.093,1.009,0.255,3.843,-0.196
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.254,3.842,-0.196
0.001,-0.001,-0.002,-0.010,0.093,1.009,0.254,3.842,-0.197
0.001,-0.001,0.001,-0.010,0.093,1.010,0.254,3.843,-0.196
-0.000,0.000,0.001,-0.010,0.093,1.010,0.254,3.842,-0.196
0.002,-0.002,-0.001,-0.009,0.093,1.009,0.254,3.842,-0.196
-0.000,0.000,0.001,-0.009,0.093,1.009,0.252,3.842,-0.196
-0.000,-0.001,-0.002,-0.010,0.094,1.009,0.251,3.841,-0.197
0.002,-0.001,0.001,-0.010,0.094,1.009,0.251,3.842,-0.197
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.251,3.842,-0.197
0.001,0.000,0.001,-0.010,0.093,1.009,0.251,3.842,-0.196
0.001,-0.001,-0.002,-0.010,0.093,1.009,0.251,3.842,-0.197
0.001,-0.001,0.001,-0.010,0.093,1.009,0.251,3.842,-0.196
0.001,0.002,0.001,-0.010,0.093,1.010,0.252,3.841,-0.195
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.253,3.840,-0.195
0.001,-0.001,0.001,-0.010,0.093,1.009,0.253,3.840,-0.195
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.253,3.840,-0.195
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.253,3.840,-0.195
0.001,0.000,0.001,-0.010,0.094,1.010,0.253,3.840,-0.195
0.002,0.002,-0.002,-0.010,0.094,1.010,0.253,3.841,-0.195
0.001,0.002,-0.001,-0.010,0.093,1.009,0.254,3.842,-0.195
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.253,3.842,-0.195
0.001,0.000,0.001,-0.010,0.093,1.009,0.253,3.841,-0.195
-0.000,0.000,0.002,-0.010,0.093,1.009,0.254,3.840,-0.194
0.001,-0.001,0.001,-0.010,0.093,1.009,0.253,3.841,-0.195
0.002,0.000,0.001,-0.010,0.093,1.009,0.253,3.841,-0.195
-0.000,0.002,0.001,-0.010,0.093,1.009,0.254,3.840,-0.194
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.253,3.840,-0.193
0.002,0.000,-0.001,-0.009,0.093,1.009,0.253,3.840,-0.193
-0.002,0.003,0.001,-0.010,0.093,1.009,0.254,3.838,-0.193
-0.000,0.000,0.001,-0.010,0.093,1.009,0.254,3.837,-0.193
0.001,-0.001,-0.001,-0.010,0.094,1.009,0.254,3.838,-0.193
0.002,-0.001,-0.001,-0.010,0.094,1.009,0.253,3.839,-0.193
-0.000,-0.001,-0.001,-0.010,0.094,1.009,0.253,3.840,-0.193
-0.000,-0.001,0.001,-0.010,0.094,1.009,0.253,3.840,-0.193
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.253,3.839,-0.193
-0.002,-0.001,-0.001,-0.010,0.093,1.009,0.253,3.839,-0.193
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.253,3.838,-0.194
-0.002,0.000,0.001,-0.010,0.093,1.010,0.254,3.836,-0.194
-0.000,0.000,0.001,-0.010,0.093,1.010,0.254,3.836,-0.193
-0.003,-0.001,-0.001,-0.010,0.093,1.008,0.254,3.834,-0.193
0.002,0.000,-0.001,-0.010,0.093,1.008,0.255,3.834,-0.194
-0.000,-0.001,-0.001,-0.009,0.093,1.009,0.255,3.834,-0.193
-0.000,0.002,0.001,-0.009,0.093,1.009,0.254,3.834,-0.193
-0.000,-0.002,-0.001,-0.009,0.093,1.009,0.253,3.834,-0.193
-0.000,0.000,0.001,-0.009,0.093,1.009,0.252,3.833,-0.193
0.001,-0.001,0.001,-0.010,0.093,1.010,0.252,3.833,-0.193
0.001,0.000,0.001,-0.010,0.093,1.009,0.251,3.833,-0.192
0.001,0.000,-0.001,-0.010,0.093,1.009,0.252,3.832,-0.192
0.001,0.000,-0.001,-0.010,0.094,1.010,0.252,3.832,-0.193
-0.000,-0.001,-0.001,-0.010,0.094,1.010,0.252,3.832,-0.193
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.252,3.832,-0.193
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.252,3.831,-0.193
-0.000,-0.001,-0.001,-0.010,0.094,1.009,0.253,3.831,-0.193
-0.002,0.000,0.001,-0.010,0.094,1.009,0.253,3.830,-0.193
0.001,-0.001,0.001,-0.010,0.093,1.009,0.252,3.831,-0.192
-0.002,-0.001,-0.002,-0.010,0.093,1.009,0.251,3.830,-0.193
0.001,0.000,-0.001,-0.010,0.094,1.009,0.251,3.830,-0.193
-0.000,0.002,-0.001,-0.010,0.093,1.009,0.251,3.830,-0.193
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.251,3.829,-0.193
0.002,0.000,0.001,-0.010,0.093,1.009,0.252,3.829,-0.193
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.252,3.828,-0.193
0.001,-0.002,0.001,-0.010,0.093,1.009,0.251,3.828,-0.193
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.251,3.828,-0.193
-0.000,-0.002,0.001,-0.010,0.093,1.009,0.250,3.828,-0.192
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.249,3.828,-0.193
0.002,0.000,0.001,-0.010,0.093,1.010,0.250,3.827,-0.192
-0.000,0.002,-0.002,-0.010,0.093,1.010,0.251,3.827,-0.193
-0.002,-0.003,-0.002,-0.010,0.093,1.009,0.251,3.826,-0.193
-0.000,0.000,0.001,-0.010,0.093,1.009,0.250,3.825,-0.194
0.001,0.000,-0.001,-0.010,0.093,1.009,0.250,3.825,-0.194
0.001,0.000,-0.001,-0.010,0.093,1.008,0.250,3.825,-0.194
-0.000,-0.002,-0.001,-0.010,0.093,1.008,0.251,3.825,-0.194
0.001,0.000,0.001,-0.010,0.093,1.010,0.252,3.825,-0.194
0.002,0.000,-0.001,-0.010,0.093,1.010,0.253,3.825,-0.194
0.001,0.000,0.001,-0.010,0.093,1.010,0.253,3.825,-0.194
0.001,0.000,0.001,-0.010,0.093,1.010,0.253,3.825,-0.194
-0.002,-0.001,0.002,-0.010,0.093,1.009,0.253,3.824,-0.193
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.252,3.824,-0.193
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.252,3.823,-0.193
0.001,-0.001,-0.001,-0.010,0.094,1.009,0.251,3.823,-0.194
-0.002,-0.001,-0.001,-0.010,0.094,1.009,0.252,3.823,-0.194
-0.002,-0.002,0.001,-0.010,0.094,1.010,0.251,3.822,-0.194
0.001,-0.001,-0.001,-0.010,0.094,1.010,0.250,3.823,-0.194
-0.000,-0.001,0.001,-0.009,0.094,1.009,0.249,3.824,-0.194
0.001,0.000,0.001,-0.009,0.094,1.009,0.248,3.824,-0.193
-0.000,0.000,0.001,-0.010,0.094,1.009,0.248,3.825,-0.193
-0.002,0.000,0.001,-0.010,0.094,1.009,0.248,3.824,-0.193
0.001,0.000,0.001,-0.009,0.093,1.009,0.247,3.824,-0.193
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.247,3.824,-0.193
-0.000,-0.002,-0.002,-0.010,0.094,1.009,0.246,3.824,-0.193
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.246,3.824,-0.194
0.001,-0.001,0.001,-0.010,0.093,1.009,0.246,3.823,-0.194
0.001,-0.001,0.001,-0.010,0.093,1.009,0.247,3.823,-0.194
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.247,3.822,-0.194
0.001,0.000,-0.001,-0.009,0.093,1.009,0.247,3.822,-0.194
0.001,-0.001,-0.001,-0.009,0.093,1.009,0.247,3.821,-0.195
0.002,0.000,-0.001,-0.010,0.093,1.010,0.247,3.821,-0.195
0.001,0.000,-0.001,-0.010,0.093,1.010,0.247,3.820,-0.195
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.247,3.820,-0.195
-0.002,0.000,-0.002,-0.010,0.093,1.009,0.247,3.819,-0.196
-0.000,0.000,0.001,-0.010,0.093,1.010,0.248,3.818,-0.196
0.001,-0.001,-0.001,-0.010,0.093,1.009,0.248,3.817,-0.196
0.001,0.000,0.001,-0.010,0.093,1.009,0.248,3.818,-0.196
-0.003,-0.001,-0.002,-0.010,0.093,1.009,0.248,3.817,-0.196
0.001,0.000,-0.001,-0.010,0.093,1.009,0.247,3.816,-0.196
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.247,3.815,-0.197
-0.000,0.000,0.001,-0.010,0.093,1.009,0.247,3.814,-0.197
-0.000,0.000,-0.002,-0.010,0.093,1.009,0.248,3.813,-0.197
-0.000,0.000,0.001,-0.010,0.093,1.009,0.248,3.811,-0.197
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.248,3.811,-0.197
-0.002,-0.001,0.001,-0.010,0.094,1.010,0.248,3.811,-0.197
0.001,-0.001,0.001,-0.010,0.094,1.010,0.248,3.810,-0.197
0.001,-0.001,-0.001,-0.010,0.094,1.009,0.248,3.811,-0.196
0.001,0.000,-0.001,-0.010,0.094,1.009,0.248,3.812,-0.197
0.001,0.000,0.001,-0.010,0.093,1.009,0.248,3.813,-0.197
0.001,-0.001,0.001,-0.010,0.093,1.009,0.248,3.812,-0.196
0.002,-0.001,0.001,-0.010,0.093,1.009,0.249,3.812,-0.196
0.001,0.000,-0.002,-0.010,0.093,1.009,0.249,3.812,-0.196
0.001,-0.001,-0.001,-0.010,0.093,1.010,0.249,3.811,-0.197
-0.000,0.000,-0.001,-0.010,0.093,1.010,0.248,3.811,-0.197
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.248,3.811,-0.197
-0.000,0.000,-0.001,-0.009,0.094,1.009,0.248,3.811,-0.197
-0.000,0.000,-0.001,-0.009,0.094,1.009,0.248,3.811,-0.197
0.001,-0.001,-0.001,-0.010,0.093,1.008,0.247,3.810,-0.197
-0.002,-0.002,-0.001,-0.010,0.093,1.008,0.246,3.810,-0.198
0.001,-0.001,0.001,-0.010,0.094,1.008,0.246,3.809,-0.197
-0.000,0.000,-0.001,-0.010,0.094,1.008,0.247,3.810,-0.197
-0.002,-0.001,-0.001,-0.010,0.094,1.009,0.247,3.810,-0.197
-0.000,-0.001,-0.001,-0.010,0.094,1.009,0.246,3.810,-0.198
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.246,3.810,-0.198
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.246,3.809,-0.198
-0.000,-0.001,-0.001,-0.010,0.093,1.010,0.246,3.808,-0.198
-0.002,-0.001,-0.001,-0.010,0.093,1.010,0.246,3.807,-0.198
0.001,-0.001,-0.001,-0.010,0.093,1.010,0.246,3.806,-0.199
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.245,3.806,-0.199
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.245,3.806,-0.199
0.001,0.002,0.001,-0.010,0.093,1.009,0.245,3.806,-0.198
-0.002,-0.002,-0.001,-0.010,0.093,1.009,0.245,3.805,-0.198
-0.000,0.002,0.001,-0.010,0.094,1.009,0.245,3.805,-0.199
-0.000,-0.002,0.001,-0.010,0.094,1.009,0.245,3.806,-0.198
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.245,3.805,-0.198
-0.000,-0.002,0.001,-0.010,0.093,1.009,0.244,3.804,-0.198
0.001,-0.001,-0.001,-0.010,0.093,1.010,0.244,3.804,-0.199
0.001,0.002,0.001,-0.010,0.093,1.009,0.245,3.804,-0.198
-0.002,0.000,-0.001,-0.010,0.093,1.009,0.245,3.803,-0.198
-0.000,0.000,0.001,-0.010,0.093,1.009,0.246,3.802,-0.198
0.001,0.000,0.001,-0.010,0.093,1.009,0.246,3.802,-0.198
-0.000,-0.001,0.001,-0.009,0.093,1.010,0.246,3.802,-0.197
0.001,0.000,-0.001,-0.009,0.093,1.010,0.246,3.802,-0.197
0.001,-0.001,0.001,-0.010,0.093,1.009,0.246,3.802,-0.197
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.245,3.801,-0.197
-0.002,-0.001,0.001,-0.009,0.093,1.009,0.244,3.801,-0.197
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.243,3.800,-0.197
-0.000,0.000,-0.002,-0.010,0.093,1.009,0.243,3.799,-0.198
-0.002,0.000,0.002,-0.010,0.093,1.009,0.243,3.798,-0.197
0.002,0.002,-0.001,-0.010,0.093,1.009,0.243,3.798,-0.197
-0.002,-0.002,0.001,-0.009,0.093,1.009,0.242,3.797,-0.197
0.003,0.000,0.001,-0.009,0.093,1.009,0.241,3.798,-0.197
-0.002,0.000,0.001,-0.010,0.094,1.009,0.241,3.797,-0.196
0.001,0.002,-0.001,-0.010,0.094,1.009,0.242,3.797,-0.197
0.001,0.000,-0.001,-0.009,0.093,1.009,0.243,3.797,-0.197
0.001,0.000,0.001,-0.009,0.093,1.009,0.242,3.797,-0.197
-0.000,-0.002,-0.001,-0.010,0.093,1.009,0.241,3.797,-0.197
0.001,0.000,-0.002,-0.010,0.093,1.009,0.241,3.796,-0.197
-0.000,0.000,0.001,-0.010,0.093,1.009,0.242,3.796,-0.198
-0.000,-0.001,-0.001,-0.010,0.093,1.010,0.241,3.795,-0.198
-0.000,-0.001,-0.001,-0.010,0.093,1.010,0.241,3.795,-0.198
0.002,-0.001,0.001,-0.010,0.093,1.009,0.241,3.796,-0.198
-0.000,-0.001,-0.001,-0.010,0.093,1.009,0.242,3.795,-0.198
0.001,0.000,0.001,-0.010,0.093,1.009,0.242,3.795,-0.199
0.002,-0.001,-0.001,-0.010,0.093,1.009,0.242,3.795,-0.199
-0.000,-0.001,0.001,-0.009,0.093,1.009,0.241,3.795,-0.199
0.001,0.000,0.001,-0.009,0.093,1.009,0.240,3.794,-0.199
-0.000,-0.003,-0.001,-0.010,0.093,1.009,0.239,3.794,-0.199
0.001,-0.001,0.001,-0.010,0.093,1.009,0.238,3.795,-0.199
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.239,3.794,-0.199
0.001,0.000,-0.002,-0.010,0.094,1.009,0.239,3.795,-0.199
-0.000,0.002,0.001,-0.010,0.094,1.009,0.240,3.796,-0.200
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.240,3.796,-0.199
0.001,-0.001,0.001,-0.010,0.093,1.009,0.240,3.795,-0.199
0.001,-0.001,-0.001,-0.010,0.093,1.010,0.239,3.795,-0.199
0.002,0.000,-0.001,-0.010,0.093,1.010,0.240,3.794,-0.199
0.001,-0.001,0.001,-0.010,0.093,1.009,0.240,3.794,-0.199
0.002,-0.002,-0.001,-0.010,0.093,1.009,0.241,3.794,-0.199
0.001,0.000,-0.001,-0.010,0.093,1.009,0.240,3.793,-0.199
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.241,3.792,-0.199
-0.002,-0.001,0.001,-0.010,0.093,1.009,0.240,3.791,-0.199
-0.000,0.000,-0.001,-0.010,0.094,1.009,0.241,3.791,-0.199
0.001,0.000,-0.001,-0.010,0.094,1.009,0.242,3.790,-0.199
-0.000,0.000,-0.001,-0.010,0.093,1.009,0.243,3.791,-0.199
-0.002,0.000,0.002,-0.010,0.093,1.009,0.242,3.790,-0.199
-0.000,-0.001,-0.002,-0.010,0.093,1.009,0.242,3.789,-0.200
0.002,0.002,0.001,-0.010,0.093,1.009,0.242,3.789,-0.200
-0.000,-0.001,0.001,-0.010,0.093,1.009,0.242,3.789,-0.200
0.001,0.002,-0.001,-0.010,0.093,1.009,0.242,3.788,-0.200
0.001,-0.001,0.001,-0.010,0.093,1.009,0.242,3.788,-0.200
-0.000,0.002,0.001,-0.010,0.093,1.009,0.242,3.788,-0.200
-0.000,-0.001,-0.001,-0.010,0.093,1.010,0.243,3.787,-0.200
0.001,0.000,-0.002,-0.010,0.093,1.009,0.243,3.788,-0.200
-0.000,-0.002,0.001,-0.010,0.093,1.009,0.243,3.787,-0.201
0.001,0.000,0.001,-0.010,0.093,1.009,0.243,3.787,-0.200
0.001,-0.001,0.001,-0.010,0.093,1.009,0.243,3.787,-0.200
-0.000,-0.001,-0.001,-0.010,0.094,1.009,0.242,3.787,-0.200
-0.000,0.000,-0.001,-0.010,0.094,1.009,0.242,3.788,-0.200
0.001,0.000,0.001,-0.009,0.093,1.009,0.242,3.788,-0.200
-0.000,0.000,-0.001,-0.009,0.093,1.009,0.241,3.788,-0.200
0.001,-0.001,0.002,-0.010,0.093,1.009,0.241,3.788,-0.200
-0.002,-0.002,-0.001,-0.010,0.093,1.009,0.239,3.786,-0.200
0.001,-0.001,0.001,-0.009,0.093,1.010,0.238,3.785,-0.199
-0.000,0.000,-0.001,-0.009,0.093,1.010,0.236,3.785,-0.199
-0.002,-0.001,0.001,-0.009,0.093,1.010,0.236,3.784,-0.199
0.001,0.000,0.001,-0.009,0.093,1.009,0.235,3.784,-0.199
-0.000,-0.001,-0.001,-0.009,0.093,1.009,0.234,3.784,-0.199
